Vehículo;Nombres personalizados;Fecha de Recepción;Valor;Unidades
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:03;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:04;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:05;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:06;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:07;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:08;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:09;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:10;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:11;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:12;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:13;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:14;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:15;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:16;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:17;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:18;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:19;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:20;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:21;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:22;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:23;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:24;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:25;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:26;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:27;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:28;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:29;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:30;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:31;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:32;104.41;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:35;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:36;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:38;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:39;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:40;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:41;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:42;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:43;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:44;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:45;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:46;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:47;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:48;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:49;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 18:50;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:27;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:28;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:29;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:30;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:31;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:32;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:33;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:34;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:36;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:37;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:38;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:39;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:40;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:41;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:42;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:43;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:44;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:45;104.41;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:46;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:47;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:48;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:49;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:50;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:51;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:52;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:53;104.41;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:54;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:55;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:56;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:57;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:58;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 19:59;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:00;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:01;101.45;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:02;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:03;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:04;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:05;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:06;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:07;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:08;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:09;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:10;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:11;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:14;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:15;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:16;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:17;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:25;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:26;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:27;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:28;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:29;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:30;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:31;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:32;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:42;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:43;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:44;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:46;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:49;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:50;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:51;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:52;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:53;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:54;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:55;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:56;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:57;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:58;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 20:59;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:00;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:01;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:02;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:03;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:04;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:05;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:06;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:07;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:08;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:09;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:10;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:11;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:12;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:13;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:14;104.41;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:15;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:16;100.61;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:17;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:19;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:20;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:21;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:22;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:23;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:24;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:25;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:27;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:28;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:29;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:30;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:31;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:37;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:38;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:39;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:41;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:42;104.41;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:43;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:44;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:45;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:52;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:53;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:54;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:55;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:56;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:57;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:58;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 21:59;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:01;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:02;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:03;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:04;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:05;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:06;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:07;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:08;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:09;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:10;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:14;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:15;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:16;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:17;92.58;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:18;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:19;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:20;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:21;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:22;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:32;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:33;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:34;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:35;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:36;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:37;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:38;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:39;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:40;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:41;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:42;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:44;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:45;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:46;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:47;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:48;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:49;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:50;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:51;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:52;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:53;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:54;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:55;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:56;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:57;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:58;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 22:59;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:05;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:09;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:10;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:11;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:12;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:13;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:15;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:16;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:18;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:19;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:20;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:21;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:22;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:23;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:25;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:26;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:27;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:28;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:29;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:30;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:31;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:32;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:33;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:34;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:36;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;8/12/2020 23:37;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:01;104.41;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:02;104.41;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:03;104.41;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:04;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:05;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:06;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:07;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:08;105.68;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:24;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:25;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:26;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:27;77.78;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:28;98.49;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:29;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:30;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:31;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:32;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:33;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:34;91.73;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:35;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:36;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:37;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:38;84.54;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:39;83.7;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:40;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:41;97.65;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:42;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:43;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:44;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:45;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:46;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:47;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:48;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:49;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:50;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:51;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:52;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:53;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:54;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:55;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:56;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:57;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:58;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 0:59;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:00;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:01;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:02;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:03;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:04;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:05;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:06;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:07;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:08;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:09;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:10;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:11;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:12;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:13;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:14;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:15;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:16;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:17;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:18;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:19;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:20;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:21;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:22;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:23;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:24;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:25;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:26;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:27;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:28;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:29;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:30;90.46;Galones (US)
AMC-859 CAN BUS;Nivel de Combustible;9/12/2020 1:31;90.46;Galones (US)
